WMD 1.0
ROOM 0,7,6
2,9,0,INSET_WALL
3,0,0,WALL
3,1,0,FILING_CABINET|INVERT
3,3,0,SURGERY_DOOR|INVERT|SPECIAL
3,4,0,INSET_WALL
3,5,0,CHEM_DRUM|INVERT
3,7,0,SURGERY_DOOR|INVERT|SPECIAL
3,8,0,CHEM_DRUM
3,9,0,INSET_WALL
4,0,0,GRILL
4,1,0,INSET_CORNER|INVERT
4,2,0,INSETEDGE|INVERT
4,4,0,INSET_CORNER|INVERT
4,5,0,INSET_WALL|INVERT
4,6,0,INSETEDGE|INVERT
4,8,0,INSET_CORNER|INVERT
4,9,0,INSET_WALL
5,0,0,WALL
5,1,0,CHAIR_SE
5,2,0,DESK_LEFT
5,9,0,INSETEDGE
6,0,0,COMPUTERA
6,2,0,DESK_RIGHT
6,8,0,COR_DOOR|SPECIAL
6,8,3,DOORJAMB
7,0,0,COMPUTERB
7,7,0,INFO|SPECIAL
7,9,0,INSET_CORNER
8,0,0,WALL
8,3,0,COR_DOOR|INVERT|SPECIAL
8,3,3,DOORJAMB|INVERT
8,9,0,INSET_WALL
9,1,0,INSET_CORNER|INVERT
9,2,0,INSETEDGE|INVERT
9,4,0,INSET_CORNER|INVERT
9,5,0,INSET_WALL|INVERT
9,6,0,INSET_WALL|INVERT
9,7,0,INSET_WALL|INVERT
9,8,0,INSET_WALL|INVERT
ROOM 181,7,7
0,1,0,WALL|INVERT
0,2,0,WALL|INVERT
0,3,0,COR_DOOR|INVERT|SPECIAL
0,3,3,DOORJAMB|INVERT
0,4,0,WALL|INVERT
0,5,0,WALL|INVERT
0,6,0,WALL|INVERT
0,7,0,WALL|INVERT
0,8,0,WALL|INVERT
1,0,0,GRILL
1,1,0,FILING_CABINET
1,5,0,TRESSLE_SHELVES|INVERT
1,6,0,CONTROL_UNIT|INVERT
1,7,0,RADSUIT_LOCKER|INVERT
1,8,0,TRESSLE_SHELVES|INVERT
1,9,0,INSET_CORNER
2,0,0,WALL
2,9,0,INSET_WALL
3,0,0,SHELF
3,5,0,RESEARCH|INVERT
3,6,0,RESEARCH|INVERT
3,7,0,RESEARCH|INVERT
3,8,0,RESEARCH|INVERT
3,9,0,INSET_WALL
4,0,0,WALL
4,1,0,CHAIR_SE
4,2,0,DESK_LEFT
4,4,0,RESEARCH
4,9,0,INSET_WALL
5,0,0,RED
5,2,0,DESK_RIGHT
5,4,0,RESEARCH
5,5,0,DESK_LEFT|INVERT
5,6,0,DESK_RIGHT|INVERT
5,9,0,INSET_WALL
6,0,0,GRILL
6,4,0,RESEARCH
6,9,0,INSET_WALL
7,0,0,WALL
7,2,0,INFO|SPECIAL
7,4,0,RESEARCH
7,5,0,DESK_LEFT|INVERT
7,6,0,DESK_RIGHT|INVERT
7,9,0,INSET_WALL
8,0,0,WALL
8,1,0,CHAIR_SE
8,1,1,CHAIR_SE
8,1,2,CHAIR_SE
8,4,0,RESEARCH
8,9,0,INSET_WALL
9,0,0,GRILL
9,4,0,RESEARCH
9,5,0,DESK_LEFT|INVERT
9,6,0,DESK_RIGHT|INVERT
9,9,0,INSET_WALL
ROOM 182,7,7
0,0,0,SHELF
0,4,0,RESEARCH
0,5,0,DESK_LEFT|INVERT
0,6,0,DESK_RIGHT|INVERT
0,9,0,INSET_WALL
1,0,0,WALL
1,4,0,RESEARCH
1,5,0,CHAIR_NE|INVERT
1,9,0,INSET_WALL
2,0,0,SHELF
2,4,0,RESEARCH
2,9,0,INSET_WALL
3,0,0,WALL
3,1,0,PLANT
3,9,0,INSET_WALL
4,0,0,WALL
4,1,0,BATHSW|INVERT
4,4,0,RESEARCH
4,9,0,INSET_WALL
5,0,0,WALL
5,1,0,FILING_CABINET|INVERT
5,4,0,RESEARCH
5,8,0,PLANT
5,9,0,INSET_WALL
6,0,0,WALL
6,1,0,CONTROL_UNIT
6,4,0,RESEARCH
6,5,0,TRESSLE_SHELVES
6,7,0,TRESSLE_SHELVES
6,8,0,INSET_WCV1|INVERT
7,0,0,WALL
7,1,0,FILING_CABINET|INVERT
7,4,0,RESEARCH
7,8,0,INSET_WALL
8,0,0,WALL
8,1,0,TRESSLE_SHELVES|INVERT
8,4,0,RESEARCH
8,5,0,TRESSLE_SHELVES
8,6,0,TRESSLE_SHELVES
8,7,0,TRESSLE_SHELVES
8,8,0,INSET_WALL
9,1,0,INSET_CORNER|INVERT
9,2,0,INSET_WALL|INVERT
9,3,0,INSET_WALL|INVERT
9,4,0,INSET_WALL|INVERT
9,5,0,INSET_WALL|INVERT
9,6,0,INSET_WALL|INVERT
9,7,0,INSET_WALL|INVERT
ROOM 183,7,7
0,1,0,WALL|INVERT
0,2,0,WALL|INVERT
0,3,0,GRILL|INVERT
0,4,0,WALL|INVERT
0,5,0,GRILL|INVERT
0,6,0,WALL|INVERT
0,7,0,STORECUPBOARD|INVERT
0,8,0,WALL|INVERT
1,0,0,WALL
1,1,0,SOLIDBRICK|INVERT
1,4,0,RADSUIT_LOCKER|INVERT
1,5,0,RADSUIT_LOCKER|INVERT
1,6,0,CONTROL_UNIT|INVERT
1,8,0,FILING_CABINET
1,9,0,INSET_CORNER
2,0,0,GRILL
2,1,0,SOLIDBRICK|INVERT
2,9,0,INSET_WALL
3,0,0,WALL
3,1,0,SOLIDBRICK|INVERT
3,9,0,INSET_WALL
4,0,0,GRILL
4,1,0,INSIDEWALL
4,2,0,INSIDEWALL
4,3,0,INSIDEWALL
4,4,0,CENTRECOLUMN|INVERT
4,5,0,SURGERY_DOOR|INVERT|SPECIAL
4,6,0,CENTRECOLUMN|INVERT
4,7,0,INSIDEWALL
4,8,0,INSIDEWALL
4,9,0,INSET_WALL
5,0,0,WALL
5,1,0,CONTROL_UNIT|SPECIAL
5,8,0,TRESSLE_SHELVES
5,9,0,INSET_WALL
6,0,0,GRILL
6,1,0,INSIDEWALL
6,2,0,INSIDEWALL
6,3,0,INSIDEWALL
6,4,0,CENTRECOLUMN
6,5,0,SURGERY_DOOR|INVERT|SPECIAL
6,6,0,CENTRECOLUMN
6,7,0,INSIDEWALL
6,8,0,CENTRECOLUMN|INVERT
6,9,0,INSIDEWALL
7,0,0,COMPUTERA
8,0,0,COMPUTERB
9,1,0,INSET_CORNER|INVERT
9,2,0,INSET_WALL|INVERT
9,3,0,INSET_WALL|INVERT
9,4,0,INSET_WALL|INVERT
9,5,0,INSET_WALL|INVERT
9,6,0,INSET_WALL|INVERT
9,7,0,INSET_WALL|INVERT
9,8,0,INSET_WALL|INVERT
9,9,0,INSET_WALL|INVERT
ROOM 192,7,7
0,2,0,WALL|INVERT
0,3,0,WALL|INVERT
0,4,0,WALL|INVERT
0,5,0,WALL|INVERT
0,6,0,SHELF|INVERT
0,7,0,SHELF|INVERT
0,8,0,SHELF|INVERT
1,1,0,WALL
1,2,0,TRESSLE_SHELVES
1,3,0,TRESSLE_SHELVES
1,4,0,TRESSLE_SHELVES
1,5,0,TRESSLE_SHELVES
1,9,0,INSET_CORNER
2,1,0,VDU
2,9,0,INSETEDGE
3,1,0,WALLCURVE1
3,8,0,COR_DOOR|SPECIAL
3,8,3,DOORJAMB
4,0,0,STORECUPBOARD
4,4,0,BATHSW
4,4,1,BATHSW
4,5,0,BATHSW
4,5,1,BATHSW
4,6,0,BATHSW
4,6,1,BATHSW
4,9,0,INSET_CORNER
5,0,0,SHELF
5,9,0,INSET_WALL
6,0,0,GRILL
6,4,0,DESK_LEFT|INVERT
6,5,0,DESK_RIGHT|INVERT
6,9,0,INSET_WALL
7,0,0,WALL
7,1,0,SOLIDBRICK|INVERT
7,1,1,BATHSW
7,8,0,INFO|SPECIAL
7,9,0,INSET_WALL
8,0,0,SHELF
8,3,0,INSET_WCV1
8,4,0,INSET_WALL|INVERT
8,5,0,INSET_WALL|INVERT
8,6,0,INSET_WALL|INVERT
8,7,0,INSET_WALL|INVERT
8,8,0,INSET_WALL|INVERT
9,0,0,WALL
9,3,0,INSET_WALL
ROOM 193,7,7
0,0,0,WALL
0,3,0,GRILL
0,4,0,GRILL|INVERT
0,5,0,GRILL|INVERT
0,6,0,GRILL|INVERT
0,7,0,GRILL|INVERT
0,8,0,GRILL|INVERT
1,0,0,WALL
1,4,0,CENTRECOLUMN|INVERT
1,8,0,TRESSLE_SHELVES|INVERT
1,9,0,INSET_CORNER
2,0,0,GRILL
2,4,0,SURGERY_DOOR|SPECIAL
2,8,0,TRESSLE_SHELVES|INVERT
2,9,0,INSET_WALL
3,0,0,SHELF
3,4,0,CENTRECOLUMN
3,5,0,INSIDEWALL
3,6,0,INSIDEWALL
3,7,0,INSIDEWALL
3,8,0,INSIDEWALL
3,9,0,INSET_WALL
4,0,0,SHELF
4,9,0,INSET_WALL
5,0,0,SHELF
5,8,0,SOLIDBRICK|INVERT
5,8,1,BATHSW
5,9,0,INSET_WALL
6,0,0,SHELF
6,1,0,DESK_LEFT|INVERT
6,2,0,DESK_RIGHT|INVERT
6,9,0,INSET_WALL
7,0,0,SHELF
7,5,0,DESK_LEFT|INVERT
7,6,0,DESK_RIGHT|INVERT
7,7,0,DESK_LEFT|INVERT
7,8,0,DESK_RIGHT|INVERT
7,9,0,INSET_WALL
8,0,0,WALL
8,1,0,BATHSW
8,1,1,BATHSW
8,1,2,BATHSW
8,4,0,COR_DOOR|INVERT|SPECIAL
8,4,3,DOORJAMB|INVERT
8,9,0,INSET_WALL
9,1,0,INSET_CORNER|INVERT
9,2,0,INSET_WALL|INVERT
9,3,0,INSETEDGE|INVERT
9,5,0,INSET_CORNER|INVERT
9,6,0,INSET_WALL|INVERT
9,7,0,INSET_WALL|INVERT
9,8,0,INSET_WALL|INVERT
ROOM 194,7,6
0,3,0,WALL|INVERT
0,4,0,COR_DOOR|INVERT|SPECIAL
0,4,3,DOORJAMB|INVERT
0,5,0,CTRL1|INVERT
0,6,0,WALL|INVERT
1,2,0,WALL
1,7,0,INSET_WALL
2,1,0,GRILL|INVERT
2,2,0,WALLCURVE1|INVERT
2,7,0,INSET_WCV2|INVERT
3,0,0,VDU
3,8,0,INSET_WALL|INVERT
3,9,0,INSET_WALL
4,0,0,LIFT|SPECIAL
4,0,3,DOORJAMB
4,9,0,INSETEDGE
5,0,0,VDU
5,5,0,INFO|SPECIAL
5,8,0,COR_DOOR|SPECIAL
5,8,3,DOORJAMB
6,0,0,CTRL1
6,9,0,INSET_CORNER
7,0,0,WALL
7,1,0,WALL|INVERT
7,9,0,INSET_WALL
8,2,0,WALLCURVE2|INVERT
8,7,0,INSET_WCV1
8,8,0,INSET_WALL|INVERT
9,2,0,WALL
9,7,0,INSET_WALL
ROOM 195,7,6
0,2,0,WALL
0,7,0,INSET_WALL
1,2,0,VDU
1,7,0,INSET_WALL
2,2,0,RED
2,5,0,DESK_LEFT
2,5,1,MONITOR_FRONT
2,7,0,INSET_WCV2|INVERT
3,1,0,WALL|INVERT
3,2,0,WALLCURVE1
3,5,0,DESK_RIGHT
3,6,0,CHAIR_NE
3,7,0,PLANT
3,8,0,INSET_WALL|INVERT
3,9,0,INSET_WALL
4,0,0,CTRL2
4,9,0,INSETEDGE
5,0,0,COR_DOOR|SPECIAL
5,0,3,DOORJAMB
5,8,0,COR_DOOR|SPECIAL
5,8,3,DOORJAMB
6,0,0,WALL
6,9,0,INSET_CORNER
7,0,0,WALL
7,1,0,WALL|INVERT
7,6,0,PLANT
7,7,0,INSET_WCV1
7,8,0,INSET_WALL|INVERT
8,2,0,WALLCURVE2|INVERT
8,7,0,INSET_WALL
9,2,0,RED
9,7,0,INSET_WALL
ROOM 196,7,6
0,2,0,WALL
0,7,0,INSET_WCV2|INVERT
1,2,0,RED
1,8,0,INSET_WALL
2,1,0,WALL|INVERT
2,2,0,WALLCURVE1
2,8,0,INSET_WALL
3,0,0,RED
3,8,0,BATHSW
3,9,0,INSET_WALL
4,0,0,WALL
4,5,0,INFO|SPECIAL
4,8,0,SOFA_SW
4,9,0,INSET_WALL
5,0,0,WALL
5,8,0,SOFA_SW
5,9,0,INSET_WALL
6,0,0,COR_DOOR|SPECIAL
6,0,3,DOORJAMB
6,8,0,SOFA_SW
6,9,0,INSET_WALL
7,0,0,WALL
7,9,0,INSET_WALL
8,1,0,WALLCURVE2
8,2,0,SOFA_SW
8,3,0,SOFA_SW
8,4,0,SOFA_SW
8,5,0,SOFA_SW
8,8,0,COR_DOOR|INVERT|SPECIAL
8,8,3,DOORJAMB|INVERT
8,9,0,INSETEDGE
9,2,0,INSET_CORNER|INVERT
9,3,0,INSET_WALL|INVERT
9,4,0,INSET_WALL|INVERT
9,5,0,INSET_WALL|INVERT
9,6,0,INSET_WALL|INVERT
9,7,0,INSETEDGE|INVERT
ROOM 197,7,7
0,1,1,WALL|INVERT
0,2,1,GRILL|INVERT
0,3,1,WALL|INVERT
0,4,1,BIG_SCN_L|INVERT
0,5,1,BIG_SCN_R|INVERT
0,6,1,WALL|INVERT
0,7,1,GRILL|INVERT
0,8,0,COR_DOOR|INVERT|SPECIAL
0,8,3,DOORJAMB|INVERT
1,0,1,WALL
1,1,0,GLASS_TILE|INVERT
1,2,0,GLASS_TILE|INVERT
1,3,0,GLASS_TILE|INVERT
1,4,0,GLASS_TILE|INVERT
1,5,0,GLASS_TILE|INVERT
1,6,0,GLASS_TILE|INVERT
1,7,0,GLASS_TILE|INVERT
1,9,0,INSET_CORNER
2,0,0,RED
2,1,0,TRESSLE_SHELVES
2,2,0,STAIRN|INVERT
2,3,0,STAIRN|INVERT
2,4,0,STAIRN|INVERT
2,5,0,STAIRN|INVERT
2,6,0,STAIRN|INVERT
2,7,0,SOLIDBRICK|INVERT
2,7,1,CENTRECOLUMN|INVERT
2,7,2,CENTRECOLUMN|INVERT
2,7,3,CENTRECOLUMN|INVERT
2,8,0,STAIRS
2,9,0,INSET_WALL
2,9,1,INSET_WALL
3,0,0,WALL
3,1,0,TRESSLE_SHELVES
3,1,3,MONITOR_FRONT
3,7,0,STAIRS|INVERT
3,8,0,GLASS_TILE|INVERT
3,9,1,INSET_WALL
4,0,0,GRILL
4,4,0,DESK_LEFT|INVERT
4,5,0,DESK_RIGHT|INVERT
4,7,0,STAIRS|INVERT
4,8,0,GLASS_TILE|INVERT
4,9,1,INSET_WALL
5,0,0,SHELF
5,5,0,DESK_LEFT
5,7,0,STAIRS|INVERT
5,8,0,GLASS_TILE
5,9,1,INSET_WALL
6,0,0,RED
6,4,0,CHAIR_SE
6,5,0,DESK_RIGHT
6,7,0,STAIRS|INVERT
6,8,0,GLASS_TILE|INVERT
6,9,1,INSET_WALL
7,0,0,COMPUTERA
7,2,0,GLOBE
7,4,0,DESK_LEFT|INVERT
7,5,0,DESK_RIGHT|INVERT
7,7,0,STAIRS|INVERT
7,8,0,GLASS_TILE|INVERT
7,9,1,INSET_WALL
8,0,0,COMPUTERB
8,7,0,STAIRS|INVERT
8,8,0,GLASS_TILE|INVERT
8,9,1,INSET_WALL
9,1,0,INSET_CORNER|INVERT
9,7,1,INSET_WALL|INVERT
9,8,1,INSET_WALL|INVERT
ROOM 198,7,7
0,0,0,WALL
0,1,0,FILING_CABINET
0,7,0,FILING_CABINET
0,8,0,FILING_CABINET
0,9,0,INSET_WALL
1,0,0,CTRL1
1,1,0,SOLIDBRICK
1,1,1,MONITOR_FRONT
1,9,0,INSET_WALL
2,0,0,CTRL2
2,1,0,SOLIDBRICK
2,2,0,CHAIR_NE
2,9,0,INSET_WALL
3,0,0,VDU
3,1,0,TERMINAL|SPECIAL
3,8,0,PLANT
3,9,0,INSET_WALL
4,0,0,COMPUTERA
4,1,0,SOLIDBRICK
4,9,0,INSET_WALL
5,0,0,COMPUTERB
5,1,0,SOLIDBRICK
5,2,0,CHAIR_NE
5,4,0,CHAIR_SE|INVERT
5,9,0,INSET_WALL
6,0,0,WALL
6,1,0,CONTROL_UNIT
6,3,0,BATHSW
6,4,0,SOLIDBRICK
6,5,0,SOLIDBRICK
6,6,0,SOLIDBRICK
6,7,0,CONTROL_UNIT|INVERT
6,9,0,INSET_WALL
7,0,0,STORECUPBOARD
7,4,0,CHAIR_NE|INVERT
7,6,0,CHAIR_NE|INVERT
7,9,0,INSET_WALL
8,0,0,SHELF
8,9,0,INSET_WALL
9,1,0,INSET_CORNER|INVERT
9,2,0,INSET_WALL|INVERT
9,3,0,INSET_WALL|INVERT
9,4,0,INSET_WALL|INVERT
9,5,0,INSET_WALL|INVERT
9,6,0,INSET_WALL|INVERT
9,7,0,INSET_WALL|INVERT
9,8,0,INSET_WALL|INVERT
ROOM 199,7,6
6,0,0,WALL|INVERT
6,1,0,GRILL|INVERT
6,2,0,WALL|INVERT
6,3,0,WALL|INVERT
6,4,0,GRILL|INVERT
6,5,0,WALL|INVERT
6,6,0,WALL|INVERT
6,7,0,GRILL|INVERT
6,8,0,WALL|INVERT
6,9,0,WALL|INVERT
8,3,0,INFO|SPECIAL
8,6,0,SOFA_SW
8,7,0,SOFA_SW
9,0,0,INSET_WALL|INVERT
9,1,0,INSET_WALL|INVERT
9,2,0,INSET_WALL|INVERT
9,3,0,INSET_WALL|INVERT
9,4,0,INSET_WALL|INVERT
9,5,0,INSET_WALL|INVERT
9,6,0,INSET_WALL|INVERT
9,7,0,INSET_WALL|INVERT
9,8,0,INSET_WALL|INVERT
9,9,0,INSET_WALL|INVERT
ROOM 208,7,6
0,1,0,WALL|INVERT
0,2,0,GRILL|INVERT
0,3,0,WALL|INVERT
0,3,2,WINDOW|INVERT
0,4,0,WALL|INVERT
0,4,2,WINDOW|INVERT
0,5,0,WALL|INVERT
0,5,2,WINDOW|INVERT
0,6,0,WALL|INVERT
0,6,2,WINDOW|INVERT
0,7,0,GRILL|INVERT
1,0,0,WALL
1,1,0,TRESSLE_SHELVES|INVERT
1,3,0,PLANT
1,8,0,WALLCURVE2|INVERT
2,0,0,WALL
2,9,0,INSET_CORNER
3,0,0,COR_DOOR|SPECIAL
3,0,3,DOORJAMB
3,9,0,INSET_WALL
4,0,0,WALL
4,5,0,DESK_LEFT|INVERT
4,6,0,DESK_RIGHT|INVERT
4,7,0,DESK_LEFT|INVERT
4,8,0,DESK_RIGHT|INVERT
4,9,0,INSETEDGE
5,0,0,WALL
5,1,0,CHAIR_SE
5,2,0,DESK_LEFT
5,3,0,CHAIR_NE
5,8,0,COR_DOOR|SPECIAL
5,8,3,DOORJAMB
6,0,0,WALL
6,1,0,CHAIR_SE
6,2,0,DESK_RIGHT
6,3,0,CHAIR_NE
6,9,0,INSET_CORNER
7,0,0,WALL
7,1,0,CHAIR_SE
7,2,0,DESK_LEFT
7,3,0,CHAIR_NE
7,6,0,CHAIR_SE
7,7,0,DESK_LEFT
7,8,0,CHAIR_NE
7,9,0,INSET_WALL
8,0,0,WALL
8,1,0,CHAIR_SE
8,2,0,DESK_RIGHT
8,3,0,CHAIR_NE
8,6,0,CHAIR_SE
8,7,0,DESK_RIGHT
8,8,0,CHAIR_NE
8,9,0,INSET_WALL
9,0,0,WALL
9,9,0,INSET_WALL
ROOM 209,7,6
0,0,0,WALL
0,2,0,CHAIR_SE|INVERT
0,3,0,CHAIR_SE|INVERT
0,7,0,CHAIR_SE|INVERT
0,8,0,CHAIR_SE|INVERT
0,9,0,INSET_WALL
1,0,0,GRILL
1,2,0,DESK_LEFT|INVERT
1,3,0,DESK_RIGHT|INVERT
1,6,0,DESK_LEFT|INVERT
1,7,0,DESK_RIGHT|INVERT
1,8,0,DESK_RIGHT|INVERT
1,9,0,INSET_WALL
2,0,0,WALL
2,1,0,TRESSLE_SHELVES|INVERT
2,6,0,CHAIR_NE|INVERT
2,8,0,CHAIR_NE|INVERT
2,9,0,INSET_WALL
3,0,0,SHELF
3,9,0,INSET_WALL
4,0,0,WALL
4,9,0,INSET_WALL
5,0,0,GRILL
5,2,0,CHAIR_NE|INVERT
5,3,0,CHAIR_NE|INVERT
5,9,0,INSET_WALL
6,0,0,WALL
6,2,0,CHAIR_SE|INVERT
6,3,0,CHAIR_SE|INVERT
6,7,0,CHAIR_SE|INVERT
6,8,0,CHAIR_SE|INVERT
6,9,0,INSET_WALL
7,0,0,SHELF
7,2,0,DESK_LEFT|INVERT
7,3,0,DESK_RIGHT|INVERT
7,6,0,DESK_LEFT|INVERT
7,7,0,DESK_RIGHT|INVERT
7,8,0,DESK_RIGHT|INVERT
7,9,0,INSET_WALL
8,0,0,WALL
8,2,0,CHAIR_NE|INVERT
8,3,0,CHAIR_NE|INVERT
8,6,0,CHAIR_NE|INVERT
8,7,0,CHAIR_NE|INVERT
8,8,0,CHAIR_NE|INVERT
8,9,0,INSET_WALL
9,0,0,GRILL
9,9,0,INSET_WALL
ROOM 210,7,6
0,0,0,GRILL
0,9,0,INSET_WALL
1,0,0,WALL
1,2,0,CHAIR_SE
1,3,0,DESK_LEFT
1,6,0,PLANT
1,8,0,TRESSLE_SHELVES|INVERT
1,9,0,INSET_WALL
2,0,0,COMPUTERA
2,2,0,CHAIR_SE
2,3,0,DESK_RIGHT
2,8,0,TRESSLE_SHELVES|INVERT
2,9,0,INSET_WALL
3,0,0,COMPUTERB
3,9,0,INSET_WALL
4,0,0,WALL
4,9,0,INSET_WALL
5,0,0,COR_DOOR|SPECIAL
5,0,3,DOORJAMB
5,6,0,CHAIR_SE
5,7,0,DESK_LEFT
5,8,0,CHAIR_NE
5,9,0,INSET_WALL
6,0,0,WALL
6,7,0,DESK_RIGHT
6,9,0,INSET_WALL
7,0,0,WALL
7,3,0,INFO|INVERT|SPECIAL
7,6,0,CHAIR_SE
7,7,0,DESK_LEFT
7,8,0,CHAIR_NE
7,9,0,INSET_WALL
8,1,0,WALLCURVE2
8,6,0,CHAIR_SE
8,7,0,DESK_RIGHT
8,8,0,CHAIR_NE
8,9,0,INSET_WALL
9,2,0,INSET_CORNER|INVERT
9,3,0,INSET_WALL|INVERT
9,4,0,INSET_WALL|INVERT
9,5,0,INSET_WALL|INVERT
9,6,0,INSET_WALL|INVERT
9,7,0,INSET_WALL|INVERT
9,8,0,INSET_WALL|INVERT
ROOM 211,7,6
0,4,0,WALL|INVERT
0,5,0,RED|INVERT
0,6,0,WALL|INVERT
1,3,0,WALL
1,6,0,WALL
2,1,0,GRILL|INVERT
2,2,0,WALL|INVERT
2,3,0,WALLCURVE1|INVERT
2,7,0,WALLCURVE2
2,8,0,WALL|INVERT
2,9,0,WALL|INVERT
3,0,0,GRILL
3,5,0,INFO|INVERT|SPECIAL
4,0,0,VDU
5,0,0,COR_DOOR|SPECIAL
5,0,3,DOORJAMB
6,0,0,CTRL2
7,1,0,INSET_CORNER|INVERT
7,2,0,INSET_WALL|INVERT
7,3,0,INSET_WCV2
7,7,0,INSET_WCV1|INVERT
7,8,0,INSET_WALL|INVERT
7,9,0,INSET_WALL|INVERT
8,4,0,INSET_WALL
8,5,0,COR_DOOR|INVERT|SPECIAL
8,5,3,DOORJAMB|INVERT
8,7,0,INSET_WALL
9,4,0,INSETEDGE|INVERT
9,6,0,INSET_CORNER|INVERT
ROOM 212,7,7
0,1,0,WALL|INVERT
0,2,0,GRILL|INVERT
0,3,0,COMPUTERA|INVERT
0,4,0,COMPUTERB|INVERT
0,5,0,COR_DOOR|INVERT|SPECIAL
0,5,3,DOORJAMB|INVERT
0,6,0,GRILL|INVERT
0,7,0,WALL|INVERT
0,8,0,WALL|INVERT
1,0,0,GRILL
1,8,0,INFO|INVERT|SPECIAL
1,9,0,INSET_CORNER
2,0,0,WALL
2,3,0,RESEARCH|INVERT
2,4,0,RESEARCH|INVERT
2,5,0,RESEARCH|INVERT
2,6,0,RESEARCH|INVERT
2,9,0,INSET_WALL
3,0,0,WALL
3,2,0,RESEARCH
3,6,0,RESEARCH
3,9,0,INSET_WALL
4,0,0,GRILL
4,2,0,RESEARCH
4,3,0,CHAIR_SE|INVERT
4,9,0,INSET_WALL
5,0,0,WALL
5,2,0,RESEARCH
5,3,0,DESK_LEFT|INVERT
5,4,0,DESK_RIGHT|INVERT
5,6,0,RESEARCH
5,9,0,INSET_WALL
6,0,0,WALL
6,2,0,RESEARCH
6,3,0,CHAIR_SE|INVERT
6,6,0,RESEARCH
6,9,0,INSET_WALL
7,0,0,GRILL
7,2,0,RESEARCH
7,3,0,DESK_LEFT|INVERT
7,4,0,DESK_RIGHT|INVERT
7,6,0,RESEARCH
7,9,0,INSET_WALL
8,0,0,WALL
8,2,0,RESEARCH
8,3,0,CHAIR_SE|INVERT
8,6,0,RESEARCH
8,9,0,INSET_WALL
9,0,0,WALL
9,2,0,RESEARCH
9,3,0,DESK_LEFT|INVERT
9,4,0,DESK_RIGHT|INVERT
9,6,0,RESEARCH
9,9,0,INSET_WALL
ROOM 213,7,7
0,0,0,WALL
0,2,0,RESEARCH
0,3,0,DESK_LEFT|INVERT
0,4,0,DESK_RIGHT|INVERT
0,6,0,RESEARCH
0,9,0,INSET_WALL
1,0,0,GRILL
1,2,0,RESEARCH
1,3,0,CHAIR_NE|INVERT
1,6,0,RESEARCH
1,9,0,INSET_WALL
2,0,0,WALL
2,2,0,RESEARCH
2,6,0,RESEARCH
2,9,0,INSET_WALL
3,0,0,GRILL
3,2,0,RESEARCH
3,3,0,TRESSLE_SHELVES
3,6,0,RESEARCH
3,9,0,INSET_WALL
4,0,0,WALL
4,2,0,RESEARCH
4,3,0,RESEARCH|INVERT
4,4,0,RESEARCH|INVERT
4,5,0,RESEARCH|INVERT
4,6,0,DOUBLE_SHOWER
4,9,0,INSET_WALL
5,0,0,GRILL
5,9,0,INSET_WALL
6,0,0,WALL
6,1,0,CONTROL_UNIT
6,3,0,CHAIR_SE
6,4,0,DESK_LEFT
6,5,0,DESK_LEFT
6,6,0,CHAIR_NE
6,9,0,INSET_WALL
7,0,0,WALL
7,1,0,FILING_CABINET|INVERT
7,3,0,CHAIR_SE
7,4,0,DESK_RIGHT
7,5,0,DESK_RIGHT
7,6,0,CHAIR_NE
7,9,0,INSET_WALL
8,0,0,WALL
8,1,0,FILING_CABINET|INVERT
8,9,0,INSET_WALL
9,0,0,WALL
9,9,0,INSET_WALL
ROOM 214,7,7
0,0,0,WALL
0,9,0,INSET_WALL
1,0,0,GRILL
1,9,0,INSET_WALL
2,0,0,WALL
2,1,0,TRESSLE_SHELVES
2,3,0,DESK_LEFT
2,4,0,CHAIR_NE
2,5,0,DESK_LEFT
2,6,0,CHAIR_SE
2,7,0,DESK_LEFT
2,9,0,INSET_WALL
3,0,0,GRILL
3,1,0,TRESSLE_SHELVES
3,3,0,DESK_RIGHT
3,5,0,DESK_RIGHT
3,7,0,DESK_RIGHT
3,9,0,INSET_WALL
4,0,0,GRILL
4,1,0,TRESSLE_SHELVES
4,3,0,DESK_LEFT
4,4,0,CHAIR_NE
4,5,0,DESK_LEFT
4,6,0,CHAIR_SE
4,7,0,DESK_LEFT
4,9,0,INSET_WALL
5,0,0,RED
5,1,0,TRESSLE_SHELVES
5,3,0,DESK_RIGHT
5,5,0,DESK_RIGHT
5,7,0,DESK_RIGHT
5,9,0,INSET_WALL
6,0,0,GRILL
6,3,0,DESK_LEFT|INVERT
6,4,0,DESK_RIGHT|INVERT
6,5,0,DESK_RIGHT|INVERT
6,6,0,DESK_LEFT|INVERT
6,7,0,DESK_RIGHT|INVERT
6,9,0,INSET_WALL
7,0,0,GRILL
7,1,0,RESEARCH|INVERT
7,3,0,RESEARCH|INVERT
7,4,0,RESEARCH|INVERT
7,5,0,RESEARCH|INVERT
7,6,0,RESEARCH|INVERT
7,7,0,RESEARCH|INVERT
7,9,0,INSET_WALL
8,0,0,WALL
8,9,0,INSET_WALL
9,0,0,GRILL
9,9,0,INSET_WALL
ROOM 215,7,7
0,0,0,WALL
0,9,0,INSET_WALL
1,0,0,RED
1,9,0,INSET_WALL
2,0,0,WALL
2,1,0,CONTROL_UNIT
2,8,0,TRESSLE_SHELVES
2,9,0,INSET_WALL
